13:36:40.500	cu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.920087239	2189420087239	2016-07-14 13:35:37.674974000	-53222462825026000
13:36:40.500	cu1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.920309230	2189420309230	2016-07-14 13:35:37.674987000	-53222462825013000
13:36:40.500	cu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.920563806	2189420563806	2016-07-14 13:35:37.674993000	-53222462825007000
13:36:40.500	cu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.920790018	2189420790018	2016-07-14 13:35:37.674996000	-53222462825004000
13:36:40.500	cu1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.921022997	2189421022997	2016-07-14 13:35:37.675037000	-53222462824963000
13:36:40.500	cu1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.921247161	2189421247161	2016-07-14 13:35:37.675070000	-53222462824930000
13:36:40.500	cu1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.929615711	2189429615711	2016-07-14 13:35:37.675075000	-53222462824925000
13:36:40.500	cu1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.929765554	2189429765554	2016-07-14 13:35:37.675130000	-53222462824870000
13:36:40.500	cu1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.929900950	2189429900950	2016-07-14 13:35:37.675147000	-53222462824853000
13:36:40.500	cu1702	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930039488	2189430039488	2016-07-14 13:35:37.675292000	-53222462824708000
13:36:40.500	hc1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930181346	2189430181346	2016-07-14 13:35:37.675295000	-53222462824705000
13:36:40.500	ni1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930316080	2189430316080	2016-07-14 13:35:37.675298000	-53222462824702000
13:36:40.500	ni1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930474581	2189430474581	2016-07-14 13:35:37.675301000	-53222462824699000
13:36:40.500	cu1702	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930611093	2189430611093	2016-07-14 13:35:37.675343000	-53222462824657000
13:36:40.500	cu1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930749557	2189430749557	2016-07-14 13:35:37.675399000	-53222462824601000
13:36:40.500	cu1702	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.930895039	2189430895039	2016-07-14 13:35:37.675431000	-53222462824569000
13:36:40.500	cu1702	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.931084078	2189431084078	2016-07-14 13:35:37.675510000	-53222462824490000
13:36:40.500	ni1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.931278372	2189431278372	2016-07-14 13:35:37.675610000	-53222462824390000
13:36:40.500	ni1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.931491283	2189431491283	2016-07-14 13:35:37.675612000	-53222462824388000
13:36:40.500	ni1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.931683728	2189431683728	2016-07-14 13:35:37.675615000	-53222462824385000
13:36:40.500	ni1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.931873447	2189431873447	2016-07-14 13:35:37.675617000	-53222462824383000
13:36:40.500	ni1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.932064144	2189432064144	2016-07-14 13:35:37.675619000	-53222462824381000
13:36:40.500	pb1608	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.932254514	2189432254514	2016-07-14 13:35:37.675621000	-53222462824379000
13:36:40.500	pb1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.932443041	2189432443041	2016-07-14 13:35:37.675623000	-53222462824377000
13:36:40.500	hc1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.932653400	2189432653400	2016-07-14 13:35:37.675623000	-53222462824377000
13:36:40.500	pb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.938570660	2189438570660	2016-07-14 13:35:37.675624000	-53222462824376000
13:36:40.500	pb1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.938714913	2189438714913	2016-07-14 13:35:37.675626000	-53222462824374000
13:36:40.500	pb1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.938850666	2189438850666	2016-07-14 13:35:37.675627000	-53222462824373000
